id,SW_lat,SW_lon,NE_lat,NE_lon
963,51.64581393314746,4.183727482688545,51.67367653903314,4.228643246894522
964,51.64581393314746,4.228643246894522,51.67367653903314,4.273559011100498
965,51.64581393314746,4.273559011100498,51.67367653903314,4.318474775306473
966,51.64581393314746,4.318474775306473,51.67367653903314,4.36339053951245
927,51.67367653903314,4.093895954276594,51.70152201510678,4.13881171848257
928,51.67367653903314,4.13881171848257,51.70152201510678,4.183727482688545
929,51.67367653903314,4.183727482688545,51.70152201510678,4.228643246894522
930,51.67367653903314,4.228643246894522,51.70152201510678,4.273559011100498
931,51.67367653903314,4.273559011100498,51.70152201510678,4.318474775306473
932,51.67367653903314,4.318474775306473,51.70152201510678,4.36339053951245
933,51.67367653903314,4.36339053951245,51.70152201510678,4.408306303718426
936,51.67367653903314,4.498137832130378,51.70152201510678,4.543053596336354
891,51.70152201510678,4.004064425864642,51.72935036532693,4.048980190070617
892,51.70152201510678,4.048980190070617,51.72935036532693,4.093895954276594
893,51.70152201510678,4.093895954276594,51.72935036532693,4.13881171848257
894,51.70152201510678,4.13881171848257,51.72935036532693,4.183727482688545
895,51.70152201510678,4.183727482688545,51.72935036532693,4.228643246894522
896,51.70152201510678,4.228643246894522,51.72935036532693,4.273559011100498
897,51.70152201510678,4.273559011100498,51.72935036532693,4.318474775306473
898,51.70152201510678,4.318474775306473,51.72935036532693,4.36339053951245
899,51.70152201510678,4.36339053951245,51.72935036532693,4.408306303718426
900,51.70152201510678,4.408306303718426,51.72935036532693,4.4532220679244015
901,51.70152201510678,4.4532220679244015,51.72935036532693,4.498137832130378
902,51.70152201510678,4.498137832130378,51.72935036532693,4.543053596336354
903,51.70152201510678,4.543053596336354,51.72935036532693,4.5879693605423295
904,51.70152201510678,4.5879693605423295,51.72935036532693,4.632885124748307
905,51.70152201510678,4.632885124748307,51.72935036532693,4.677800888954282
853,51.72935036532693,3.824401369040737,51.75716159366581,3.869317133246713
854,51.72935036532693,3.869317133246713,51.75716159366581,3.9142328974526897
857,51.72935036532693,4.004064425864642,51.75716159366581,4.048980190070617
858,51.72935036532693,4.048980190070617,51.75716159366581,4.093895954276594
859,51.72935036532693,4.093895954276594,51.75716159366581,4.13881171848257
860,51.72935036532693,4.13881171848257,51.75716159366581,4.183727482688545
861,51.72935036532693,4.183727482688545,51.75716159366581,4.228643246894522
862,51.72935036532693,4.228643246894522,51.75716159366581,4.273559011100498
863,51.72935036532693,4.273559011100498,51.75716159366581,4.318474775306473
864,51.72935036532693,4.318474775306473,51.75716159366581,4.36339053951245
865,51.72935036532693,4.36339053951245,51.75716159366581,4.408306303718426
866,51.72935036532693,4.408306303718426,51.75716159366581,4.4532220679244015
867,51.72935036532693,4.4532220679244015,51.75716159366581,4.498137832130378
868,51.72935036532693,4.498137832130378,51.75716159366581,4.543053596336354
869,51.72935036532693,4.543053596336354,51.75716159366581,4.5879693605423295
870,51.72935036532693,4.5879693605423295,51.75716159366581,4.632885124748307
871,51.72935036532693,4.632885124748307,51.75716159366581,4.677800888954282
872,51.72935036532693,4.677800888954282,51.75716159366581,4.7227166531602585
873,51.72935036532693,4.7227166531602585,51.75716159366581,4.767632417366235
819,51.75716159366581,3.824401369040737,51.78495570410938,3.869317133246713
820,51.75716159366581,3.869317133246713,51.78495570410938,3.9142328974526897
823,51.75716159366581,4.004064425864642,51.78495570410938,4.048980190070617
824,51.75716159366581,4.048980190070617,51.78495570410938,4.093895954276594
825,51.75716159366581,4.093895954276594,51.78495570410938,4.13881171848257
826,51.75716159366581,4.13881171848257,51.78495570410938,4.183727482688545
827,51.75716159366581,4.183727482688545,51.78495570410938,4.228643246894522
828,51.75716159366581,4.228643246894522,51.78495570410938,4.273559011100498
829,51.75716159366581,4.273559011100498,51.78495570410938,4.318474775306473
830,51.75716159366581,4.318474775306473,51.78495570410938,4.36339053951245
831,51.75716159366581,4.36339053951245,51.78495570410938,4.408306303718426
832,51.75716159366581,4.408306303718426,51.78495570410938,4.4532220679244015
833,51.75716159366581,4.4532220679244015,51.78495570410938,4.498137832130378
834,51.75716159366581,4.498137832130378,51.78495570410938,4.543053596336354
835,51.75716159366581,4.543053596336354,51.78495570410938,4.5879693605423295
836,51.75716159366581,4.5879693605423295,51.78495570410938,4.632885124748307
837,51.75716159366581,4.632885124748307,51.78495570410938,4.677800888954282
838,51.75716159366581,4.677800888954282,51.78495570410938,4.7227166531602585
839,51.75716159366581,4.7227166531602585,51.78495570410938,4.767632417366235
785,51.78495570410938,3.824401369040737,51.812732700657236,3.869317133246713
786,51.78495570410938,3.869317133246713,51.812732700657236,3.9142328974526897
787,51.78495570410938,3.9142328974526897,51.812732700657236,3.959148661658665
788,51.78495570410938,3.959148661658665,51.812732700657236,4.004064425864642
789,51.78495570410938,4.004064425864642,51.812732700657236,4.048980190070617
790,51.78495570410938,4.048980190070617,51.812732700657236,4.093895954276594
791,51.78495570410938,4.093895954276594,51.812732700657236,4.13881171848257
792,51.78495570410938,4.13881171848257,51.812732700657236,4.183727482688545
793,51.78495570410938,4.183727482688545,51.812732700657236,4.228643246894522
794,51.78495570410938,4.228643246894522,51.812732700657236,4.273559011100498
795,51.78495570410938,4.273559011100498,51.812732700657236,4.318474775306473
796,51.78495570410938,4.318474775306473,51.812732700657236,4.36339053951245
797,51.78495570410938,4.36339053951245,51.812732700657236,4.408306303718426
798,51.78495570410938,4.408306303718426,51.812732700657236,4.4532220679244015
799,51.78495570410938,4.4532220679244015,51.812732700657236,4.498137832130378
